0.456,0.42,0.599,0.382,0.285,0.099,0.087,0.077,0.076,1
0.382,0.456,0.596,0.451,0.276,0.097,0.044,0.029,0.014,1
0.374,0.405,0.557,0.517,0.321,0.109,0.04,0.032,0.016,1
0.454,0.406,0.617,0.416,0.255,0.092,0.033,0.025,0.012,1
0.361,0.434,0.675,0.378,0.275,0.075,0.028,0.019,0.01,1
0.468,0.445,0.55,0.378,0.36,0.08,0.031,0.016,0.008,1
0.489,0.521,0.475,0.435,0.259,0.074,0.032,0.021,0.011,1
0.518,0.571,0.442,0.33,0.305,0.085,0.033,0.019,0.016,1
0.457,0.511,0.545,0.357,0.313,0.074,0.037,0.018,0.016,1
0.443,0.573,0.501,0.331,0.325,0.093,0.03,0.013,0.007,1
0.459,0.468,0.541,0.358,0.372,0.095,0.036,0.02,0.013,1
0.432,0.422,0.632,0.336,0.332,0.102,0.039,0.023,0.018,1
0.515,0.483,0.531,0.355,0.286,0.098,0.034,0.017,0.01,1
0.485,0.509,0.549,0.341,0.276,0.1,0.04,0.02,0.01,1
0.428,0.481,0.512,0.415,0.376,0.096,0.034,0.02,0.013,1
0.517,0.515,0.535,0.321,0.268,0.069,0.027,0.015,0.012,1
0.539,0.452,0.503,0.391,0.305,0.069,0.028,0.015,0.009,1
0.451,0.505,0.513,0.416,0.315,0.066,0.042,0.025,0.023,1
0.397,0.536,0.438,0.425,0.415,0.092,0.033,0.016,0.007,1
0.428,0.452,0.494,0.394,0.449,0.096,0.039,0.027,0.018,1
0.408,0.445,0.548,0.46,0.336,0.092,0.042,0.019,0.01,1
0.341,0.385,0.583,0.506,0.361,0.084,0.032,0.022,0.017,1
0.373,0.456,0.552,0.473,0.339,0.088,0.031,0.017,0.008,1
0.441,0.429,0.556,0.422,0.351,0.092,0.035,0.023,0.017,1
0.51,0.425,0.537,0.415,0.299,0.084,0.035,0.015,0.011,1
0.522,0.457,0.511,0.383,0.318,0.091,0.037,0.02,0.014,1
0.457,0.51,0.525,0.424,0.253,0.1,0.035,0.019,0.016,1
0.495,0.519,0.431,0.43,0.329,0.081,0.026,0.015,0.01,1
0.505,0.478,0.495,0.394,0.324,0.094,0.041,0.016,0.009,1
0.448,0.459,0.571,0.378,0.328,0.102,0.036,0.021,0.013,1
0.564,0.51,0.47,0.282,0.332,0.092,0.04,0.028,0.022,1
0.554,0.501,0.477,0.339,0.299,0.087,0.04,0.03,0.026,1
0.516,0.53,0.518,0.304,0.287,0.078,0.036,0.027,0.024,1
0.439,0.457,0.558,0.383,0.363,0.085,0.031,0.017,0.008,1
0.405,0.34,0.552,0.501,0.388,0.102,0.046,0.021,0.015,1
0.459,0.409,0.582,0.419,0.315,0.089,0.029,0.014,0.008,1
0.411,0.453,0.529,0.44,0.377,0.089,0.038,0.021,0.015,1
0.378,0.41,0.533,0.53,0.33,0.115,0.031,0.022,0.008,1
0.418,0.437,0.517,0.458,0.384,0.09,0.036,0.017,0.012,1
0.415,0.534,0.531,0.395,0.308,0.091,0.041,0.022,0.015,1
0.442,0.51,0.559,0.343,0.32,0.098,0.041,0.025,0.016,1
0.533,0.51,0.471,0.356,0.311,0.09,0.036,0.019,0.013,1
0.573,0.453,0.52,0.289,0.322,0.09,0.03,0.016,0.008,1
0.537,0.516,0.479,0.329,0.31,0.093,0.047,0.025,0.016,1
0.548,0.51,0.496,0.321,0.282,0.103,0.029,0.016,0.01,1
0.523,0.542,0.412,0.322,0.381,0.115,0.037,0.019,0.01,1
0.491,0.481,0.501,0.308,0.404,0.124,0.041,0.024,0.019,1
0.452,0.531,0.513,0.355,0.329,0.119,0.042,0.022,0.011,1
0.504,0.53,0.469,0.313,0.353,0.142,0.05,0.024,0.014,1
0.459,0.513,0.508,0.355,0.343,0.144,0.047,0.023,0.012,1
0.467,0.522,0.517,0.343,0.306,0.123,0.083,0.067,0.064,1
0.44,0.533,0.491,0.336,0.388,0.121,0.046,0.019,0.008,1
0.443,0.525,0.492,0.372,0.364,0.117,0.038,0.018,0.011,1
0.461,0.422,0.536,0.365,0.423,0.094,0.037,0.015,0.005,1
0.379,0.427,0.478,0.384,0.529,0.132,0.033,0.016,0.009,1
0.345,0.381,0.514,0.507,0.444,0.124,0.037,0.024,0.011,1
0.391,0.425,0.509,0.378,0.495,0.13,0.042,0.022,0.008,1
0.393,0.557,0.457,0.395,0.397,0.102,0.043,0.016,0.009,1
0.429,0.491,0.558,0.367,0.335,0.118,0.04,0.015,0.007,1
0.407,0.431,0.486,0.349,0.523,0.124,0.039,0.018,0.007,1
0.488,0.551,0.523,0.319,0.271,0.089,0.037,0.022,0.015,1
0.493,0.502,0.452,0.284,0.451,0.121,0.036,0.014,0.007,1
0.468,0.477,0.54,0.301,0.395,0.117,0.037,0.015,0.009,1
0.557,0.532,0.477,0.307,0.269,0.108,0.034,0.016,0.006,1
0.579,0.486,0.482,0.3,0.3,0.117,0.041,0.019,0.011,1
0.59,0.514,0.479,0.235,0.301,0.105,0.038,0.015,0.007,1
0.625,0.518,0.44,0.247,0.273,0.096,0.034,0.027,0.021,1
0.547,0.528,0.522,0.243,0.284,0.095,0.029,0.019,0.015,1
0.526,0.468,0.52,0.334,0.325,0.123,0.04,0.029,0.021,1
0.517,0.537,0.488,0.356,0.262,0.099,0.032,0.016,0.009,1
0.503,0.436,0.486,0.393,0.38,0.142,0.037,0.019,0.013,1
0.517,0.434,0.496,0.378,0.369,0.135,0.03,0.021,0.008,1
0.54,0.401,0.528,0.325,0.365,0.166,0.037,0.028,0.014,1
0.381,0.404,0.527,0.424,0.445,0.181,0.046,0.024,0.014,1
0.521,0.421,0.51,0.399,0.341,0.117,0.044,0.02,0.009,1
0.528,0.462,0.541,0.31,0.32,0.119,0.04,0.023,0.009,1
0.59,0.362,0.521,0.331,0.353,0.114,0.031,0.013,0.007,1
0.634,0.509,0.475,0.239,0.216,0.092,0.031,0.013,0.007,1
0.643,0.449,0.486,0.26,0.269,0.081,0.034,0.019,0.018,1
0.58,0.529,0.466,0.292,0.257,0.113,0.038,0.02,0.013,1
0.587,0.483,0.509,0.277,0.278,0.087,0.029,0.014,0.007,1
0.473,0.519,0.535,0.287,0.357,0.096,0.037,0.015,0.007,1
0.453,0.553,0.515,0.299,0.344,0.111,0.047,0.029,0.022,1
0.551,0.51,0.515,0.275,0.289,0.102,0.038,0.017,0.007,1
0.549,0.508,0.529,0.301,0.234,0.112,0.037,0.018,0.012,1
0.625,0.478,0.472,0.271,0.27,0.098,0.034,0.018,0.009,1
0.59,0.439,0.475,0.364,0.296,0.105,0.036,0.024,0.015,1
0.566,0.498,0.463,0.341,0.29,0.12,0.038,0.028,0.019,1
0.573,0.482,0.433,0.338,0.349,0.121,0.034,0.023,0.008,1
0.58,0.442,0.494,0.307,0.337,0.116,0.045,0.029,0.021,1
0.43,0.459,0.607,0.349,0.311,0.12,0.045,0.024,0.011,1
0.46,0.446,0.556,0.376,0.356,0.103,0.035,0.02,0.01,1
0.491,0.447,0.466,0.415,0.394,0.112,0.033,0.018,0.008,1
0.495,0.507,0.471,0.366,0.353,0.126,0.036,0.02,0.009,1
0.56,0.417,0.522,0.351,0.329,0.084,0.033,0.023,0.011,1
0.522,0.488,0.568,0.337,0.208,0.092,0.029,0.021,0.011,1
0.583,0.504,0.502,0.308,0.219,0.098,0.036,0.024,0.014,1
0.543,0.499,0.551,0.301,0.227,0.092,0.038,0.02,0.01,1
0.545,0.479,0.52,0.289,0.322,0.118,0.038,0.021,0.01,1
0.523,0.501,0.476,0.316,0.368,0.108,0.041,0.019,0.011,1
0.508,0.492,0.492,0.296,0.291,0.178,0.136,0.136,0.13,1
0.595,0.533,0.471,0.274,0.236,0.085,0.033,0.024,0.02,1
0.661,0.469,0.47,0.257,0.219,0.083,0.028,0.02,0.01,1
0.618,0.479,0.459,0.31,0.264,0.097,0.032,0.02,0.012,1
0.62,0.52,0.436,0.267,0.266,0.102,0.033,0.017,0.011,1
0.676,0.483,0.351,0.313,0.278,0.095,0.031,0.019,0.012,1
0.6,0.533,0.442,0.265,0.277,0.1,0.046,0.031,0.025,1
0.694,0.412,0.442,0.255,0.277,0.099,0.034,0.019,0.012,1
0.626,0.487,0.431,0.298,0.291,0.101,0.033,0.024,0.017,1
0.623,0.461,0.493,0.279,0.25,0.125,0.03,0.014,0.01,1
0.514,0.481,0.523,0.36,0.291,0.12,0.041,0.021,0.015,1
0.441,0.48,0.536,0.335,0.4,0.12,0.035,0.018,0.008,1
0.637,0.458,0.458,0.327,0.239,0.095,0.026,0.015,0.011,1
0.593,0.487,0.512,0.286,0.226,0.119,0.031,0.018,0.011,1
0.577,0.504,0.535,0.287,0.188,0.083,0.028,0.016,0.009,1
0.644,0.472,0.492,0.266,0.203,0.086,0.024,0.013,0.007,1
0.687,0.448,0.461,0.226,0.237,0.078,0.034,0.018,0.012,1
0.524,0.567,0.531,0.247,0.23,0.082,0.027,0.013,0.007,1
0.593,0.537,0.469,0.292,0.214,0.086,0.03,0.017,0.01,1
0.594,0.573,0.448,0.263,0.207,0.073,0.029,0.013,0.009,1
0.588,0.534,0.499,0.252,0.221,0.082,0.022,0.013,0.008,1
0.609,0.5,0.461,0.309,0.246,0.092,0.04,0.025,0.022,1
0.588,0.524,0.474,0.291,0.246,0.088,0.034,0.02,0.016,1
0.643,0.491,0.463,0.236,0.253,0.095,0.039,0.025,0.02,1
0.537,0.541,0.47,0.286,0.308,0.132,0.05,0.033,0.025,1
0.546,0.45,0.492,0.337,0.353,0.131,0.038,0.02,0.009,1
0.612,0.463,0.397,0.289,0.391,0.122,0.036,0.021,0.011,1
0.591,0.501,0.467,0.305,0.275,0.093,0.042,0.027,0.022,1
0.568,0.515,0.504,0.289,0.251,0.093,0.035,0.024,0.017,1
0.523,0.518,0.547,0.275,0.26,0.115,0.033,0.017,0.007,1
0.62,0.547,0.459,0.255,0.19,0.065,0.028,0.014,0.006,1
0.62,0.508,0.463,0.296,0.219,0.081,0.025,0.013,0.007,1
0.621,0.501,0.483,0.272,0.221,0.075,0.035,0.018,0.016,1
0.56,0.524,0.55,0.231,0.218,0.086,0.03,0.013,0.007,1
0.495,0.626,0.485,0.229,0.258,0.082,0.034,0.022,0.016,1
0.574,0.583,0.464,0.241,0.215,0.099,0.03,0.018,0.009,1
0.537,0.593,0.459,0.247,0.266,0.124,0.045,0.024,0.019,1
0.601,0.566,0.459,0.221,0.223,0.089,0.032,0.018,0.009,1
0.655,0.529,0.41,0.263,0.205,0.095,0.039,0.02,0.019,1
0.621,0.541,0.472,0.213,0.209,0.092,0.033,0.015,0.005,1
0.612,0.576,0.461,0.195,0.18,0.092,0.032,0.015,0.008,1
0.64,0.544,0.43,0.248,0.2,0.083,0.027,0.017,0.007,1
0.629,0.483,0.438,0.3,0.276,0.105,0.036,0.02,0.009,1
0.639,0.472,0.467,0.258,0.275,0.085,0.029,0.014,0.006,1
0.652,0.483,0.447,0.257,0.255,0.097,0.031,0.016,0.008,1
0.584,0.576,0.417,0.242,0.28,0.123,0.04,0.018,0.007,1
0.549,0.511,0.546,0.247,0.254,0.108,0.038,0.021,0.008,1
0.582,0.581,0.448,0.245,0.225,0.105,0.032,0.018,0.011,1
0.616,0.521,0.498,0.233,0.19,0.095,0.032,0.017,0.007,1
0.633,0.523,0.473,0.26,0.158,0.09,0.033,0.021,0.015,1
0.523,0.473,0.387,0.263,0.25,0.239,0.234,0.235,0.233,1
0.598,0.509,0.493,0.273,0.233,0.094,0.057,0.02,0.008,1
0.516,0.559,0.509,0.283,0.262,0.105,0.04,0.021,0.014,1
0.564,0.518,0.487,0.301,0.271,0.103,0.036,0.017,0.006,1
0.547,0.542,0.511,0.234,0.284,0.093,0.036,0.016,0.005,1
0.712,0.473,0.425,0.211,0.189,0.081,0.029,0.015,0.006,1
0.705,0.477,0.419,0.234,0.185,0.098,0.035,0.018,0.009,1
0.613,0.456,0.515,0.282,0.239,0.112,0.038,0.02,0.008,1
0.672,0.493,0.43,0.234,0.235,0.098,0.036,0.017,0.007,1
0.713,0.431,0.441,0.231,0.218,0.097,0.035,0.015,0.006,1
0.634,0.426,0.486,0.291,0.284,0.113,0.04,0.018,0.007,1
0.606,0.489,0.458,0.329,0.246,0.113,0.045,0.019,0.013,1
0.642,0.55,0.4,0.237,0.238,0.103,0.033,0.017,0.013,1
0.621,0.56,0.425,0.264,0.209,0.071,0.033,0.014,0.006,1
0.631,0.512,0.476,0.249,0.206,0.085,0.028,0.014,0.006,1
0.518,0.562,0.542,0.256,0.218,0.083,0.033,0.019,0.014,1
0.599,0.564,0.428,0.274,0.239,0.08,0.029,0.016,0.008,1
0.624,0.497,0.487,0.249,0.235,0.08,0.037,0.025,0.021,1
0.6,0.546,0.486,0.252,0.179,0.079,0.04,0.031,0.024,1
0.734,0.47,0.411,0.212,0.148,0.069,0.024,0.011,0.005,1
0.704,0.507,0.418,0.191,0.174,0.067,0.035,0.016,0.009,1
0.639,0.538,0.474,0.225,0.131,0.091,0.033,0.015,0.007,1
0.683,0.49,0.455,0.238,0.139,0.09,0.037,0.022,0.009,1
0.704,0.517,0.396,0.232,0.141,0.073,0.04,0.022,0.012,1
0.696,0.544,0.385,0.206,0.145,0.082,0.037,0.016,0.012,1
0.696,0.46,0.48,0.201,0.166,0.062,0.031,0.019,0.012,1
0.767,0.434,0.405,0.203,0.113,0.066,0.026,0.012,0.008,1
0.671,0.505,0.39,0.32,0.182,0.072,0.031,0.016,0.011,1
0.69,0.438,0.443,0.312,0.175,0.082,0.035,0.018,0.013,1
0.58,0.561,0.492,0.266,0.174,0.067,0.029,0.018,0.012,1
0.666,0.458,0.486,0.261,0.182,0.085,0.035,0.019,0.014,1
0.619,0.599,0.413,0.223,0.173,0.074,0.037,0.016,0.012,1
0.679,0.49,0.47,0.203,0.17,0.082,0.038,0.016,0.007,1
0.62,0.567,0.477,0.197,0.134,0.097,0.036,0.015,0.008,1
0.67,0.498,0.458,0.231,0.173,0.086,0.038,0.021,0.012,1
0.714,0.441,0.469,0.209,0.156,0.069,0.037,0.017,0.01,1
0.673,0.531,0.408,0.245,0.173,0.085,0.036,0.02,0.007,1
0.719,0.487,0.38,0.253,0.167,0.09,0.036,0.019,0.011,1
0.717,0.45,0.455,0.201,0.173,0.067,0.027,0.015,0.011,1
0.713,0.488,0.409,0.231,0.163,0.072,0.03,0.014,0.008,1
0.643,0.52,0.478,0.236,0.158,0.081,0.032,0.013,0.008,1
0.655,0.505,0.462,0.249,0.183,0.07,0.03,0.013,0.006,1
0.596,0.503,0.541,0.266,0.137,0.092,0.03,0.015,0.012,1
0.698,0.467,0.452,0.248,0.151,0.077,0.026,0.018,0.016,1
0.759,0.434,0.409,0.195,0.157,0.074,0.023,0.017,0.013,1
0.707,0.446,0.442,0.266,0.172,0.069,0.032,0.017,0.013,1
0.691,0.409,0.47,0.297,0.193,0.085,0.026,0.016,0.011,1
0.672,0.425,0.535,0.215,0.171,0.068,0.024,0.013,0.008,1
0.847,0.331,0.341,0.191,0.126,0.062,0.022,0.012,0.009,1
0.713,0.504,0.403,0.207,0.167,0.061,0.019,0.011,0.005,1
0.722,0.429,0.489,0.18,0.13,0.064,0.037,0.029,0.027,1
0.668,0.526,0.455,0.223,0.127,0.055,0.023,0.013,0.009,1
0.738,0.462,0.44,0.172,0.118,0.059,0.022,0.013,0.008,1
0.737,0.496,0.389,0.187,0.133,0.077,0.028,0.018,0.015,1
0.696,0.546,0.389,0.199,0.137,0.081,0.025,0.013,0.009,1
0.788,0.425,0.385,0.173,0.125,0.061,0.024,0.012,0.008,1
0.774,0.465,0.371,0.186,0.094,0.051,0.022,0.012,0.009,1
0.757,0.495,0.367,0.174,0.114,0.044,0.024,0.01,0.007,1
0.818,0.396,0.349,0.189,0.117,0.056,0.019,0.009,0.007,1
0.753,0.473,0.361,0.2,0.16,0.109,0.033,0.015,0.008,1
0.799,0.477,0.267,0.163,0.167,0.086,0.03,0.013,0.007,1
0.777,0.441,0.364,0.206,0.144,0.076,0.023,0.012,0.008,1
0.76,0.478,0.342,0.199,0.172,0.083,0.021,0.012,0.006,1
0.715,0.534,0.347,0.205,0.186,0.076,0.02,0.016,0.011,1
0.74,0.441,0.409,0.23,0.166,0.094,0.027,0.016,0.014,1
0.773,0.473,0.344,0.174,0.157,0.066,0.021,0.011,0.006,1
0.679,0.571,0.375,0.206,0.158,0.066,0.027,0.017,0.011,1
0.763,0.453,0.383,0.2,0.14,0.068,0.023,0.012,0.007,1
0.757,0.444,0.391,0.233,0.126,0.065,0.034,0.027,0.026,1
0.763,0.459,0.4,0.181,0.11,0.048,0.016,0.01,0.007,1
0.712,0.507,0.425,0.186,0.125,0.067,0.021,0.011,0.007,1
0.721,0.515,0.4,0.185,0.124,0.072,0.019,0.01,0.008,1
0.763,0.449,0.393,0.203,0.121,0.067,0.02,0.012,0.008,1
0.707,0.443,0.493,0.197,0.131,0.063,0.023,0.011,0.007,1
0.748,0.497,0.385,0.166,0.113,0.063,0.022,0.013,0.011,1
0.741,0.516,0.326,0.213,0.161,0.081,0.029,0.018,0.015,1
0.738,0.453,0.431,0.2,0.146,0.056,0.024,0.012,0.011,1
0.787,0.486,0.304,0.178,0.122,0.075,0.02,0.01,0.005,1
0.726,0.544,0.327,0.203,0.143,0.074,0.027,0.023,0.019,1
0.704,0.531,0.375,0.219,0.165,0.075,0.021,0.011,0.007,1
0.746,0.491,0.34,0.245,0.148,0.068,0.02,0.012,0.005,1
0.8,0.441,0.309,0.189,0.158,0.085,0.033,0.015,0.008,1
0.787,0.413,0.381,0.196,0.144,0.078,0.024,0.013,0.007,1
0.754,0.474,0.347,0.206,0.183,0.088,0.033,0.023,0.013,1
0.769,0.476,0.314,0.212,0.175,0.079,0.033,0.019,0.015,1
0.768,0.413,0.428,0.176,0.136,0.073,0.02,0.011,0.009,1
0.753,0.467,0.355,0.218,0.185,0.079,0.028,0.015,0.008,1
0.722,0.528,0.363,0.2,0.143,0.081,0.029,0.016,0.015,1
0.751,0.483,0.354,0.201,0.167,0.091,0.027,0.015,0.009,1
0.689,0.531,0.399,0.233,0.144,0.081,0.037,0.014,0.009,1
0.614,0.581,0.458,0.212,0.154,0.068,0.036,0.02,0.01,1
0.612,0.54,0.502,0.213,0.164,0.087,0.034,0.025,0.01,1
0.679,0.459,0.481,0.251,0.159,0.08,0.035,0.022,0.009,1
0.653,0.53,0.44,0.264,0.155,0.064,0.037,0.019,0.009,1
0.736,0.473,0.339,0.221,0.236,0.113,0.036,0.016,0.008,1
0.685,0.531,0.348,0.255,0.22,0.113,0.041,0.017,0.01,1
0.652,0.559,0.405,0.215,0.194,0.113,0.036,0.017,0.009,1
0.695,0.571,0.342,0.196,0.153,0.109,0.029,0.015,0.01,1
0.626,0.55,0.467,0.204,0.194,0.083,0.029,0.013,0.008,1
0.74,0.517,0.34,0.214,0.14,0.064,0.024,0.012,0.007,1
0.663,0.584,0.37,0.206,0.184,0.076,0.028,0.013,0.007,1
0.709,0.575,0.325,0.2,0.122,0.072,0.03,0.015,0.013,1
0.677,0.572,0.378,0.198,0.16,0.077,0.03,0.013,0.008,1
0.686,0.578,0.371,0.184,0.129,0.085,0.029,0.014,0.01,1
0.685,0.505,0.454,0.198,0.151,0.075,0.035,0.018,0.01,1
0.651,0.427,0.535,0.24,0.193,0.104,0.043,0.022,0.011,1
0.691,0.526,0.385,0.239,0.165,0.112,0.03,0.016,0.008,1
0.701,0.528,0.395,0.207,0.154,0.078,0.038,0.017,0.01,1
0.684,0.514,0.442,0.196,0.156,0.083,0.037,0.021,0.011,1
0.733,0.472,0.415,0.193,0.153,0.076,0.031,0.016,0.011,1
0.652,0.56,0.443,0.176,0.161,0.083,0.036,0.021,0.013,1
0.776,0.428,0.389,0.152,0.166,0.097,0.048,0.014,0.008,1
0.708,0.486,0.391,0.211,0.218,0.124,0.044,0.015,0.008,1
0.657,0.531,0.458,0.214,0.143,0.086,0.036,0.015,0.008,1
0.656,0.542,0.437,0.218,0.158,0.103,0.045,0.02,0.013,1
0.685,0.508,0.457,0.2,0.128,0.08,0.032,0.015,0.007,1
0.671,0.517,0.458,0.175,0.174,0.101,0.033,0.018,0.01,1
0.71,0.461,0.451,0.201,0.168,0.1,0.039,0.016,0.008,1
0.665,0.477,0.488,0.228,0.164,0.108,0.039,0.018,0.012,1
0.625,0.514,0.484,0.256,0.175,0.113,0.046,0.019,0.007,1
0.517,0.548,0.564,0.231,0.208,0.119,0.051,0.024,0.014,1
0.556,0.544,0.523,0.272,0.165,0.132,0.05,0.018,0.012,1
0.618,0.564,0.469,0.226,0.128,0.102,0.034,0.018,0.01,1
0.595,0.589,0.469,0.218,0.154,0.076,0.037,0.015,0.008,1
0.633,0.542,0.433,0.256,0.195,0.107,0.04,0.019,0.01,1
0.72,0.479,0.393,0.249,0.156,0.095,0.036,0.015,0.012,1
0.678,0.507,0.415,0.217,0.213,0.121,0.058,0.02,0.018,1
0.667,0.548,0.402,0.218,0.182,0.104,0.044,0.015,0.011,1
0.7,0.524,0.398,0.206,0.156,0.091,0.032,0.019,0.009,1
0.768,0.43,0.409,0.171,0.144,0.083,0.033,0.016,0.009,1
0.716,0.488,0.429,0.2,0.133,0.076,0.027,0.018,0.008,1
0.72,0.498,0.411,0.182,0.134,0.106,0.041,0.026,0.016,1
0.619,0.553,0.452,0.245,0.173,0.119,0.044,0.027,0.013,1
0.691,0.472,0.454,0.216,0.187,0.095,0.039,0.024,0.018,1
0.665,0.52,0.464,0.209,0.13,0.099,0.036,0.014,0.006,1
0.643,0.482,0.504,0.214,0.19,0.115,0.05,0.034,0.026,1
0.633,0.57,0.43,0.221,0.151,0.117,0.052,0.031,0.028,1
0.599,0.554,0.434,0.243,0.235,0.165,0.044,0.031,0.016,1
0.643,0.537,0.454,0.205,0.18,0.112,0.056,0.033,0.026,1
0.678,0.558,0.395,0.174,0.161,0.102,0.054,0.035,0.028,1
0.635,0.52,0.501,0.178,0.181,0.093,0.038,0.018,0.012,1
0.649,0.543,0.439,0.203,0.191,0.099,0.053,0.032,0.017,1
0.638,0.498,0.498,0.21,0.183,0.122,0.053,0.027,0.011,1
0.701,0.46,0.476,0.186,0.153,0.103,0.045,0.018,0.01,1
0.658,0.503,0.486,0.216,0.139,0.1,0.039,0.024,0.01,1
0.631,0.574,0.449,0.193,0.149,0.096,0.034,0.02,0.013,1
0.526,0.622,0.517,0.193,0.146,0.084,0.047,0.033,0.02,1
0.552,0.546,0.547,0.216,0.187,0.103,0.065,0.026,0.017,1
0.548,0.562,0.568,0.172,0.149,0.081,0.051,0.025,0.014,1
0.493,0.591,0.562,0.221,0.167,0.101,0.054,0.025,0.015,1
0.579,0.509,0.538,0.222,0.167,0.127,0.089,0.09,0.085,1
0.696,0.478,0.476,0.186,0.129,0.086,0.035,0.017,0.01,1
0.613,0.51,0.508,0.241,0.192,0.096,0.038,0.021,0.015,1
0.597,0.613,0.443,0.193,0.161,0.075,0.038,0.019,0.016,1
0.578,0.615,0.458,0.217,0.15,0.08,0.033,0.018,0.011,1
0.644,0.525,0.488,0.219,0.13,0.064,0.045,0.023,0.017,1
0.652,0.561,0.431,0.197,0.159,0.088,0.039,0.021,0.014,1
0.66,0.541,0.451,0.193,0.151,0.076,0.034,0.019,0.008,1
0.66,0.524,0.473,0.188,0.142,0.083,0.049,0.023,0.014,1
0.685,0.519,0.422,0.227,0.144,0.093,0.044,0.023,0.018,1
0.652,0.592,0.401,0.182,0.145,0.078,0.043,0.035,0.032,1
0.713,0.459,0.479,0.176,0.128,0.059,0.02,0.015,0.007,1
0.667,0.566,0.422,0.199,0.11,0.067,0.029,0.014,0.011,1
0.63,0.559,0.45,0.229,0.155,0.09,0.039,0.022,0.012,1
0.665,0.526,0.432,0.243,0.164,0.081,0.033,0.019,0.013,1
0.728,0.457,0.438,0.204,0.15,0.068,0.024,0.015,0.008,1
0.618,0.545,0.489,0.233,0.148,0.068,0.027,0.011,0.007,1
0.637,0.577,0.418,0.232,0.166,0.071,0.026,0.014,0.008,1
0.706,0.436,0.495,0.189,0.16,0.069,0.027,0.013,0.01,1
0.656,0.503,0.504,0.202,0.135,0.056,0.021,0.009,0.007,1
0.746,0.46,0.405,0.199,0.156,0.054,0.021,0.011,0.007,1
0.589,0.573,0.507,0.198,0.151,0.069,0.028,0.014,0.01,1
0.695,0.469,0.491,0.169,0.15,0.064,0.024,0.012,0.011,1
0.704,0.423,0.506,0.213,0.136,0.068,0.024,0.014,0.011,1
0.707,0.511,0.424,0.192,0.132,0.059,0.02,0.012,0.009,1
0.689,0.496,0.455,0.217,0.142,0.063,0.028,0.016,0.01,1
0.604,0.593,0.465,0.211,0.136,0.053,0.027,0.021,0.012,1
0.727,0.436,0.46,0.211,0.145,0.054,0.023,0.015,0.009,1
0.63,0.487,0.521,0.253,0.16,0.063,0.027,0.013,0.008,1
0.706,0.44,0.45,0.266,0.165,0.085,0.027,0.019,0.014,1
0.651,0.537,0.481,0.182,0.136,0.061,0.029,0.014,0.011,1
0.74,0.369,0.461,0.277,0.141,0.071,0.027,0.018,0.007,1
0.703,0.452,0.497,0.191,0.113,0.061,0.024,0.015,0.007,1
0.628,0.586,0.456,0.184,0.124,0.061,0.026,0.018,0.016,1
0.726,0.497,0.406,0.19,0.144,0.057,0.02,0.012,0.009,1
0.76,0.44,0.4,0.212,0.128,0.077,0.024,0.013,0.007,1
0.681,0.54,0.388,0.254,0.147,0.083,0.027,0.021,0.011,1
0.665,0.563,0.403,0.223,0.147,0.079,0.032,0.023,0.016,1
0.655,0.529,0.462,0.24,0.125,0.066,0.027,0.019,0.014,1
0.748,0.474,0.386,0.194,0.155,0.067,0.023,0.016,0.016,1
0.708,0.49,0.43,0.192,0.171,0.072,0.03,0.019,0.016,1
0.687,0.491,0.46,0.22,0.139,0.078,0.027,0.015,0.011,1
0.786,0.388,0.409,0.199,0.141,0.069,0.018,0.011,0.008,1
0.755,0.468,0.406,0.16,0.111,0.069,0.036,0.025,0.024,1
0.729,0.502,0.407,0.176,0.132,0.054,0.018,0.012,0.009,1
0.75,0.485,0.384,0.182,0.134,0.06,0.022,0.011,0.007,1
0.714,0.463,0.465,0.189,0.135,0.076,0.025,0.011,0.006,1
0.742,0.464,0.414,0.181,0.154,0.076,0.023,0.011,0.007,1
0.76,0.473,0.36,0.206,0.147,0.063,0.029,0.017,0.015,1
0.754,0.436,0.404,0.225,0.139,0.081,0.033,0.015,0.007,1
0.579,0.471,0.437,0.279,0.214,0.178,0.18,0.179,0.179,1
0.658,0.553,0.379,0.264,0.193,0.095,0.035,0.011,0.009,1
0.63,0.545,0.454,0.236,0.182,0.093,0.035,0.016,0.015,1
0.714,0.505,0.379,0.244,0.159,0.073,0.026,0.013,0.009,1
0.795,0.367,0.399,0.226,0.126,0.071,0.036,0.023,0.019,1
0.811,0.374,0.371,0.2,0.135,0.062,0.036,0.023,0.021,1
0.763,0.463,0.382,0.182,0.132,0.076,0.031,0.012,0.007,1
0.673,0.558,0.392,0.22,0.151,0.09,0.048,0.017,0.011,1
0.671,0.535,0.435,0.199,0.151,0.099,0.034,0.015,0.014,1
0.673,0.527,0.429,0.218,0.172,0.084,0.032,0.018,0.015,1
0.682,0.504,0.431,0.223,0.185,0.095,0.042,0.021,0.017,1
0.716,0.446,0.443,0.23,0.177,0.08,0.036,0.014,0.009,1
0.689,0.438,0.488,0.238,0.174,0.086,0.036,0.017,0.015,1
0.65,0.567,0.427,0.212,0.139,0.085,0.041,0.023,0.013,1
0.691,0.542,0.41,0.194,0.13,0.074,0.03,0.016,0.008,1
0.668,0.553,0.409,0.229,0.141,0.08,0.038,0.016,0.009,1
0.655,0.542,0.458,0.193,0.149,0.079,0.033,0.017,0.009,1
0.734,0.498,0.392,0.191,0.13,0.073,0.033,0.016,0.009,1
